,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn
4736,male,0,no,no,5,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,21.05,113.85,1
4737,female,0,yes,yes,17,yes,no,fiber_optic,yes,no,no,yes,yes,no,month_to_month,no,electronic_check,91.85,1574.45,1
4738,male,0,no,no,12,yes,no,dsl,yes,no,no,yes,no,no,month_to_month,no,mailed_check,56.65,654.85,1
4739,female,1,yes,no,32,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,credit_card_(automatic),85.95,2628.6,1
4740,male,0,no,no,67,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,one_year,yes,bank_transfer_(automatic),118.35,7804.15,1
4741,female,0,no,no,14,yes,no,dsl,no,yes,no,no,no,no,one_year,no,credit_card_(automatic),51.45,727.85,0
4742,female,0,yes,yes,23,yes,no,fiber_optic,yes,yes,no,yes,no,no,month_to_month,no,mailed_check,84.4,1936.85,0
4743,male,0,yes,no,14,yes,no,dsl,no,no,no,yes,no,no,month_to_month,no,bank_transfer_(automatic),48.8,664.4,0
4744,female,0,no,no,68,no,no_phone_service,dsl,no,yes,no,yes,no,yes,month_to_month,no,electronic_check,44.95,3085.35,0
4745,male,0,yes,yes,72,yes,no,fiber_optic,yes,yes,no,yes,yes,yes,two_year,no,bank_transfer_(automatic),105.5,7611.55,0
4746,female,0,yes,yes,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_(automatic),115.6,8220.4,0
4747,female,0,yes,no,60,no,no_phone_service,dsl,yes,yes,no,yes,no,no,two_year,no,bank_transfer_(automatic),37.7,2288.7,0
4748,female,0,yes,no,68,yes,yes,fiber_optic,no,no,yes,no,yes,no,two_year,yes,bank_transfer_(automatic),89.95,5974.3,0
4749,female,1,yes,no,12,yes,no,dsl,yes,no,yes,yes,yes,yes,one_year,yes,electronic_check,79.2,943.85,0
4750,female,0,yes,yes,15,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,bank_transfer_(automatic),105.35,1559.25,0
4751,male,0,yes,no,17,no,no_phone_service,dsl,no,yes,no,no,yes,yes,month_to_month,yes,mailed_check,49.8,836.35,0
4752,male,0,no,no,7,no,no_phone_service,dsl,no,no,yes,yes,no,no,one_year,yes,credit_card_(automatic),35.5,249.55,0
4753,female,0,yes,no,57,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,credit_card_(automatic),100.75,5985.0,0
4754,female,0,yes,no,9,yes,yes,fiber_optic,yes,yes,yes,no,no,no,month_to_month,no,bank_transfer_(automatic),91.75,865.8,1
4755,female,0,no,yes,7,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,71.05,472.65,0
4756,female,0,yes,no,18,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,no,electronic_check,74.8,1438.05,0
4757,male,1,no,no,5,yes,no,dsl,no,no,yes,no,no,no,month_to_month,no,electronic_check,50.35,237.25,1
4758,female,0,yes,no,2,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,70.35,120.25,0
4759,female,0,no,no,21,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,credit_card_(automatic),99.85,1992.55,0
4760,male,0,no,no,37,yes,yes,dsl,yes,yes,yes,yes,no,no,one_year,no,electronic_check,67.45,2443.3,0
4761,male,0,no,no,10,yes,yes,fiber_optic,yes,no,no,no,yes,yes,month_to_month,no,electronic_check,98.55,1008.55,1
4762,female,0,no,no,18,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,19.55,389.25,0
4763,male,0,yes,yes,1,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,mailed_check,48.75,48.75,0
4764,female,0,yes,yes,18,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,25.1,428.45,0
4765,female,0,yes,no,72,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,one_year,yes,bank_transfer_(automatic),108.5,8003.8,0
4766,male,1,yes,no,72,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,two_year,no,credit_card_(automatic),109.7,7898.45,0
4767,male,0,no,no,3,yes,no,fiber_optic,no,no,yes,yes,yes,no,month_to_month,yes,mailed_check,88.35,262.05,1
4768,male,1,no,no,71,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,one_year,no,bank_transfer_(automatic),105.75,7382.85,0
4769,male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.5,20.5,1
4770,male,0,no,no,24,yes,no,dsl,no,no,no,yes,no,no,month_to_month,yes,credit_card_(automatic),51.1,1269.6,0
4771,male,0,no,yes,39,yes,yes,fiber_optic,no,no,no,yes,yes,yes,two_year,no,mailed_check,100.55,3895.35,0
4772,male,0,yes,yes,50,no,no_phone_service,dsl,yes,no,no,no,yes,no,month_to_month,yes,credit_card_(automatic),39.45,2021.35,0
4773,male,0,yes,yes,27,yes,no,dsl,yes,yes,no,no,no,no,month_to_month,yes,credit_card_(automatic),54.75,1510.3,0
4774,female,0,no,no,23,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,credit_card_(automatic),19.65,478.1,0
4775,female,0,no,yes,12,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,44.55,480.6,1
4776,female,0,yes,yes,8,yes,no,dsl,yes,yes,no,no,no,no,month_to_month,no,mailed_check,54.65,482.25,0
4777,female,0,no,no,7,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.9,173.15,0
4778,female,0,yes,no,46,no,no_phone_service,dsl,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,43.95,2007.85,0
4779,male,1,no,no,47,yes,no,fiber_optic,yes,no,no,no,no,yes,month_to_month,no,mailed_check,85.5,4042.3,1
4780,female,0,no,yes,48,no,no_phone_service,dsl,no,yes,yes,no,no,yes,month_to_month,no,credit_card_(automatic),45.55,2108.35,0
4781,male,0,no,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.65,69.65,1
4782,male,1,no,no,52,no,no_phone_service,dsl,no,yes,no,no,yes,yes,month_to_month,yes,electronic_check,49.15,2550.9,1
4783,female,1,yes,no,1,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,100.8,100.8,1
4784,female,1,yes,no,31,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,84.85,2633.4,0
4785,female,0,yes,yes,56,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,24.45,1385.85,0
4786,male,0,yes,no,2,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.0,38.0,0
4787,male,0,yes,no,57,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,two_year,no,electronic_check,107.95,5969.85,0
4788,male,0,no,no,57,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_(automatic),20.55,1252.85,0
4789,female,0,no,no,3,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,electronic_check,74.55,233.65,0
4790,female,1,no,no,50,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,month_to_month,yes,electronic_check,104.95,5222.35,0
4791,female,0,yes,no,2,yes,no,fiber_optic,yes,yes,no,no,yes,no,month_to_month,no,electronic_check,90.35,190.5,0
4792,female,0,no,no,6,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.7,112.75,0
4793,female,0,yes,no,53,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_(automatic),19.05,990.45,0
4794,male,0,yes,yes,66,yes,yes,dsl,no,no,yes,no,yes,no,two_year,yes,bank_transfer_(automatic),63.3,4189.7,0
4795,male,0,no,yes,40,no,no_phone_service,dsl,yes,yes,no,yes,no,no,one_year,no,mailed_check,40.25,1564.05,0
4796,female,0,yes,no,60,no,no_phone_service,dsl,no,yes,yes,yes,yes,yes,two_year,no,credit_card_(automatic),60.8,3603.45,0
4797,female,0,yes,yes,51,yes,no,fiber_optic,yes,yes,no,no,no,no,month_to_month,yes,bank_transfer_(automatic),79.15,4018.55,0
4798,male,0,no,no,15,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,19.8,309.4,0
4799,female,0,no,no,3,yes,no,fiber_optic,no,yes,no,yes,yes,yes,month_to_month,yes,electronic_check,97.9,315.3,1
4800,male,0,no,yes,1,yes,no,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,electronic_check,75.35,75.35,1
4801,female,0,no,yes,50,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_(automatic),20.15,970.85,0
4802,female,0,yes,yes,11,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,19.25,180.3,1
4803,male,1,yes,no,2,yes,no,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,credit_card_(automatic),95.5,181.65,0
4804,female,0,no,no,15,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_(automatic),25.05,369.1,0
4805,female,0,no,no,55,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,credit_card_(automatic),50.55,2832.75,0
4806,male,0,no,no,43,yes,yes,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,electronic_check,77.85,3365.85,1
4807,male,0,yes,yes,64,yes,no,fiber_optic,yes,yes,no,no,no,no,month_to_month,no,electronic_check,81.05,5135.35,0
4808,male,0,no,no,10,yes,no,fiber_optic,yes,no,yes,no,no,no,month_to_month,yes,mailed_check,79.85,887.35,0
4809,male,0,yes,yes,29,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,20.65,654.85,0
4810,female,1,no,no,45,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,bank_transfer_(automatic),100.15,4459.8,0
4811,male,1,no,no,55,yes,yes,fiber_optic,yes,no,no,no,yes,yes,month_to_month,yes,electronic_check,98.8,5617.75,1
4812,female,0,no,no,3,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.0,63.6,0
4813,female,1,no,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,71.25,71.25,0
4814,female,0,yes,no,18,yes,yes,fiber_optic,no,no,no,yes,yes,no,month_to_month,yes,electronic_check,88.85,1594.75,0
4815,female,1,yes,no,50,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,month_to_month,no,bank_transfer_(automatic),108.75,5431.9,0
4816,male,0,yes,yes,72,yes,yes,fiber_optic,yes,yes,no,yes,yes,yes,two_year,yes,credit_card_(automatic),107.7,7919.8,0
4817,female,0,no,yes,11,no,no_phone_service,dsl,yes,no,no,yes,no,no,one_year,yes,mailed_check,36.05,402.6,0
4818,male,0,no,no,7,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.75,141.1,0
4819,male,0,yes,yes,15,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,no,mailed_check,75.1,1151.55,0
4820,male,0,yes,yes,69,yes,no,dsl,yes,yes,yes,yes,yes,no,two_year,yes,bank_transfer_(automatic),75.75,5388.15,0
4821,female,0,no,no,1,yes,no,fiber_optic,no,yes,no,no,yes,no,month_to_month,no,electronic_check,84.3,84.3,1
4822,male,0,yes,no,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,credit_card_(automatic),116.95,8594.4,0
4823,female,0,no,no,7,yes,no,dsl,yes,yes,yes,no,no,no,month_to_month,no,electronic_check,61.4,438.9,0
4824,female,1,no,no,9,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,80.85,751.65,1
4825,female,0,no,yes,9,yes,no,dsl,no,no,yes,yes,yes,yes,month_to_month,yes,mailed_check,72.9,651.4,1
4826,female,0,no,no,4,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.15,84.5,0
4827,male,0,yes,yes,34,yes,no,fiber_optic,no,yes,yes,no,yes,no,month_to_month,yes,electronic_check,89.85,3091.75,0
4828,female,1,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_(automatic),89.1,6352.4,0
4829,female,1,no,no,20,yes,yes,fiber_optic,no,yes,yes,no,no,yes,month_to_month,yes,electronic_check,94.1,1782.4,1
4830,male,0,yes,no,63,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,103.4,6603.0,1
4831,male,0,yes,yes,51,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_(automatic),19.55,1086.75,0
4832,male,0,no,no,5,no,no_phone_service,dsl,yes,no,yes,yes,no,no,month_to_month,no,mailed_check,40.0,223.45,1
4833,male,0,no,no,26,yes,no,dsl,no,no,no,yes,yes,no,one_year,no,credit_card_(automatic),59.45,1507.0,0
4834,female,1,yes,no,70,yes,yes,fiber_optic,no,no,no,no,no,no,two_year,yes,credit_card_(automatic),75.65,5411.4,0
4835,female,1,yes,yes,48,no,no_phone_service,dsl,no,yes,no,no,no,no,one_year,no,bank_transfer_(automatic),29.9,1388.75,0
4836,male,0,yes,yes,13,yes,no,fiber_optic,no,no,yes,no,yes,yes,month_to_month,no,electronic_check,97.0,1334.45,0
4837,female,0,no,no,5,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,mailed_check,93.9,486.85,1
4838,male,0,yes,yes,21,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.8,350.1,0
4839,female,0,yes,yes,40,yes,yes,fiber_optic,no,yes,yes,no,yes,no,month_to_month,yes,credit_card_(automatic),96.35,3915.4,0
4840,male,1,no,no,57,yes,yes,dsl,no,yes,yes,no,yes,yes,two_year,yes,bank_transfer_(automatic),79.75,4438.2,0
4841,male,0,no,no,60,yes,yes,fiber_optic,no,yes,no,no,yes,no,month_to_month,yes,bank_transfer_(automatic),89.9,5450.7,0
4842,female,0,no,yes,18,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_(automatic),20.15,390.85,1
4843,female,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,45.55,84.4,0
4844,male,1,yes,no,60,yes,yes,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,99.0,6017.9,0
4845,female,1,no,no,13,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,82.0,1127.2,1
4846,male,0,no,no,1,no,no_phone_service,dsl,no,no,no,no,no,yes,month_to_month,yes,bank_transfer_(automatic),35.25,35.25,1
4847,female,0,no,no,8,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,no,bank_transfer_(automatic),95.65,778.1,1
4848,male,0,yes,yes,46,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_(automatic),19.75,856.5,0
4849,female,0,no,no,67,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_(automatic),25.6,1790.35,0
4850,female,1,no,no,3,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,45.0,127.1,1
4851,female,0,yes,yes,35,yes,yes,dsl,yes,no,yes,yes,yes,no,month_to_month,no,electronic_check,72.25,2568.55,1
4852,male,0,no,no,9,no,no_phone_service,dsl,yes,yes,yes,no,no,no,one_year,no,mailed_check,39.55,373.0,0
4853,male,0,yes,no,47,yes,yes,fiber_optic,yes,no,yes,yes,yes,yes,one_year,yes,credit_card_(automatic),110.85,5275.8,1
4854,male,0,no,no,12,yes,no,fiber_optic,yes,no,yes,no,no,no,month_to_month,no,bank_transfer_(automatic),81.7,858.6,1
4855,female,0,no,no,60,yes,yes,fiber_optic,no,no,yes,no,no,no,one_year,yes,bank_transfer_(automatic),79.2,4765.0,0
4856,female,0,no,no,1,no,no_phone_service,dsl,no,no,no,no,yes,no,month_to_month,yes,electronic_check,34.7,34.7,1
4857,male,0,no,no,26,yes,no,dsl,yes,no,no,yes,yes,yes,one_year,no,bank_transfer_(automatic),75.0,1908.35,0
4858,female,1,yes,no,37,yes,no,fiber_optic,no,no,yes,yes,yes,no,month_to_month,no,electronic_check,90.0,3371.75,0
4859,female,0,no,no,57,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,two_year,yes,bank_transfer_(automatic),112.95,6465.0,1
4860,female,0,no,no,16,yes,yes,fiber_optic,no,no,yes,no,no,yes,month_to_month,yes,electronic_check,88.45,1422.1,1
4861,female,0,no,no,28,no,no_phone_service,dsl,no,no,yes,no,no,no,month_to_month,yes,mailed_check,29.75,790.7,0
4862,male,0,yes,yes,47,yes,no,fiber_optic,yes,yes,yes,no,no,yes,one_year,yes,electronic_check,96.1,4391.45,0
4863,male,0,no,no,45,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,bank_transfer_(automatic),50.9,2298.55,0
4864,male,0,no,no,26,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,bank_transfer_(automatic),19.6,471.85,0
4865,female,1,no,no,14,no,no_phone_service,dsl,yes,no,yes,yes,no,no,two_year,no,mailed_check,39.7,692.35,0
4866,female,0,yes,no,40,yes,yes,fiber_optic,no,no,no,yes,no,no,month_to_month,yes,credit_card_(automatic),78.85,3126.85,0
4867,male,1,yes,no,10,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,no,electronic_check,85.55,851.75,1
4868,female,0,no,yes,1,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,no,mailed_check,24.7,24.7,0
4869,female,1,no,no,49,yes,yes,fiber_optic,no,no,yes,no,no,yes,month_to_month,yes,credit_card_(automatic),90.85,4515.85,1
4870,male,1,no,no,34,yes,no,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,electronic_check,99.85,3343.15,0
4871,female,0,yes,yes,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,two_year,no,electronic_check,80.7,5617.95,0
4872,male,0,no,no,65,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,month_to_month,yes,electronic_check,109.15,6941.2,1
4873,male,0,no,no,1,yes,no,dsl,no,yes,no,no,no,no,month_to_month,no,mailed_check,50.65,50.65,1
4874,male,0,no,no,3,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,bank_transfer_(automatic),101.55,298.35,1
4875,male,0,no,no,10,no,no_phone_service,dsl,no,yes,no,yes,no,no,month_to_month,no,electronic_check,35.75,389.8,0
4876,male,0,no,no,13,yes,no,fiber_optic,no,yes,yes,no,no,no,month_to_month,yes,electronic_check,79.8,973.45,1
4877,female,0,no,no,6,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,bank_transfer_(automatic),93.55,536.4,1
4878,male,0,yes,no,41,yes,yes,dsl,no,no,yes,no,yes,yes,one_year,yes,electronic_check,73.0,3001.2,1
4879,female,1,yes,no,47,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,no,electronic_check,99.7,4747.2,0
4880,female,0,yes,yes,72,yes,no,dsl,yes,no,yes,yes,yes,yes,two_year,yes,bank_transfer_(automatic),80.45,5886.85,0
4881,female,0,yes,no,24,yes,yes,dsl,yes,yes,yes,no,no,no,month_to_month,no,mailed_check,66.3,1559.45,0
4882,female,0,yes,no,46,yes,yes,dsl,yes,no,no,no,no,no,month_to_month,no,electronic_check,53.1,2459.8,0
4883,female,0,no,no,15,yes,no,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,101.25,1457.25,1
4884,male,0,no,no,9,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,76.25,684.85,0
4885,female,0,yes,no,72,yes,no,dsl,yes,yes,yes,yes,yes,yes,two_year,no,mailed_check,85.1,6155.4,0
4886,female,0,yes,no,2,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,credit_card_(automatic),70.4,154.8,0
4887,male,0,yes,yes,61,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,electronic_check,99.9,6241.35,0
4888,male,0,yes,yes,8,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,24.4,203.95,0
4889,male,0,no,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,bank_transfer_(automatic),92.0,6632.75,0
